date,value
2016-06-03 19:10:00,13.87
2016-06-03 19:15:00,26.29
2016-06-03 19:20:00,37.18
2016-06-03 19:25:00,47.6
2016-06-03 19:30:00,57.7
2016-06-03 19:35:00,67.52
2016-06-03 19:40:00,77.11
2016-06-03 19:45:00,86.49
2016-06-03 19:50:00,95.69
2016-06-03 19:55:00,104.73
2016-06-03 20:00:00,113.6
2016-06-03 20:05:00,122.22
2016-06-03 20:10:00,130.82
2016-06-03 20:15:00,139.12
2016-06-03 20:20:00,147.34
2016-06-03 20:25:00,155.32
2016-06-03 20:30:00,163.13
2016-06-03 20:35:00,170.84
2016-06-03 20:40:00,178.54
2016-06-03 20:45:00,186.03
2016-06-03 20:50:00,193.39
2016-06-03 20:55:00,200.78
2016-06-03 21:00:00,207.97
2016-06-03 21:05:00,215.16
2016-06-03 21:10:00,222.28
2016-06-03 21:15:00,229.65
2016-06-03 21:20:00,237.09
2016-06-03 21:25:00,244.28
2016-06-03 21:30:00,251.49
2016-06-03 21:35:00,258.5
2016-06-03 21:40:00,265.37
2016-06-03 21:45:00,272.16
2016-06-03 21:50:00,278.87
2016-06-03 21:55:00,285.49
2016-06-03 22:00:00,292.05
2016-06-03 22:05:00,298.67
2016-06-03 22:10:00,305.67
2016-06-03 22:15:00,313.25
2016-06-03 22:20:00,321.18
2016-06-03 22:25:00,329.27
2016-06-03 22:30:00,337.41
2016-06-03 22:35:00,345.55
2016-06-03 22:40:00,353.66
2016-06-03 22:45:00,361.69
2016-06-03 22:50:00,369.63
2016-06-03 22:55:00,377.45
2016-06-03 23:00:00,385.19
2016-06-03 23:05:00,392.83
2016-06-03 23:10:00,400.4
2016-06-03 23:15:00,407.83
2016-06-03 23:20:00,415.19
2016-06-03 23:25:00,422.55
2016-06-03 23:30:00,429.75
2016-06-03 23:35:00,436.86
2016-06-03 23:40:00,443.84
2016-06-03 23:45:00,450.74
2016-06-03 23:50:00,457.58
2016-06-03 23:55:00,464.36
2016-06-04 00:00:00,471.07
2016-06-04 00:05:00,477.75
2016-06-04 00:10:00,484.39
2016-06-04 00:15:00,490.95
2016-06-04 00:20:00,497.34
2016-06-04 00:25:00,503.66
2016-06-04 00:30:00,510.15
2016-06-04 00:35:00,516.39
2016-06-04 00:40:00,522.53
2016-06-04 00:45:00,528.63
2016-06-04 00:50:00,534.69
2016-06-04 00:55:00,540.72
2016-06-04 01:00:00,546.71
2016-06-04 01:05:00,552.66
2016-06-04 01:10:00,558.41
2016-06-04 01:15:00,564.11
2016-06-04 01:20:00,569.81
2016-06-04 01:25:00,575.49
2016-06-04 01:30:00,581.15
2016-06-04 01:35:00,587.15
2016-06-04 01:40:00,592.79
2016-06-04 01:45:00,598.46
2016-06-04 01:50:00,604.14
2016-06-04 01:55:00,609.6
2016-06-04 02:00:00,615.02
2016-06-04 02:05:00,620.42
2016-06-04 02:10:00,625.8
2016-06-04 02:15:00,631.15
2016-06-04 02:20:00,636.47
2016-06-04 02:25:00,641.76
2016-06-04 02:30:00,647.01
2016-06-04 02:35:00,652.23
2016-06-04 02:40:00,657.69
2016-06-04 02:45:00,662.99
2016-06-04 02:50:00,668.17
2016-06-04 02:55:00,673.3
2016-06-04 03:00:00,678.24
2016-06-04 03:05:00,683.12
2016-06-04 03:10:00,687.99
2016-06-04 03:15:00,692.83
2016-06-04 03:20:00,697.63
2016-06-04 03:25:00,702.41
2016-06-04 03:30:00,707.15
2016-06-04 03:35:00,711.87
2016-06-04 03:40:00,716.55
2016-06-04 03:45:00,721.47
2016-06-04 03:50:00,726.24
2016-06-04 03:55:00,730.93
2016-06-04 04:00:00,735.57
2016-06-04 04:05:00,740.06
2016-06-04 04:10:00,744.51
2016-06-04 04:15:00,748.95
2016-06-04 04:20:00,753.37
2016-06-04 04:25:00,757.77
2016-06-04 04:30:00,762.13
2016-06-04 04:35:00,766.46
2016-06-04 04:40:00,770.76
2016-06-04 04:45:00,775.01
2016-06-04 04:50:00,779.46
2016-06-04 04:55:00,783.77
2016-06-04 05:00:00,787.98
2016-06-04 05:05:00,792.14
2016-06-04 05:10:00,796.4
2016-06-04 05:15:00,800.63
2016-06-04 05:20:00,804.91
2016-06-04 05:25:00,809.4
2016-06-04 05:30:00,814.18
2016-06-04 05:35:00,819.22
2016-06-04 05:40:00,824.47
2016-06-04 05:45:00,829.89
2016-06-04 05:50:00,835.42
2016-06-04 05:55:00,841
2016-06-04 06:00:00,845.91
2016-06-04 06:05:00,848.98
2016-06-04 06:10:00,849.6
2016-06-04 06:15:00,847.87
2016-06-04 06:20:00,844.49
2016-06-04 06:25:00,840.09
2016-06-04 06:30:00,835.23
2016-06-04 06:35:00,830.37
2016-06-04 06:40:00,825.82
2016-06-04 06:45:00,821.71
2016-06-04 06:50:00,818.08
2016-06-04 06:55:00,814.93
2016-06-04 07:00:00,812.25
2016-06-04 07:05:00,809.95
2016-06-04 07:10:00,808.25
2016-06-04 07:15:00,806.72
2016-06-04 07:20:00,805.45
2016-06-04 07:25:00,804.4
2016-06-04 07:30:00,803.52
2016-06-04 07:35:00,802.76
2016-06-04 07:40:00,802.09
2016-06-04 07:45:00,801.48
2016-06-04 07:50:00,800.93
2016-06-04 07:55:00,800.4
2016-06-04 08:00:00,799.9
2016-06-04 08:05:00,799.4
2016-06-04 08:10:00,798.88
2016-06-04 08:15:00,798.31
2016-06-04 08:20:00,797.66
2016-06-04 08:25:00,796.91
2016-06-04 08:30:00,796.07
2016-06-04 08:35:00,795.13
2016-06-04 08:40:00,794.08
2016-06-04 08:45:00,792.92
2016-06-04 08:50:00,791.65
2016-06-04 08:55:00,790.26
2016-06-04 09:00:00,788.77
2016-06-04 09:05:00,787.17
2016-06-04 09:10:00,785.46
2016-06-04 09:15:00,783.63
2016-06-04 09:20:00,781.68
2016-06-04 09:25:00,779.61
2016-06-04 09:30:00,777.42
2016-06-04 09:35:00,775.1
2016-06-04 09:40:00,772.66
2016-06-04 09:45:00,770.09
2016-06-04 09:50:00,767.41
2016-06-04 09:55:00,764.6
2016-06-04 10:00:00,761.69
2016-06-04 10:05:00,758.68
2016-06-04 10:10:00,755.57
2016-06-04 10:15:00,752.37
2016-06-04 10:20:00,749.02
2016-06-04 10:25:00,745.77
2016-06-04 10:30:00,742.33
2016-06-04 10:35:00,738.92
2016-06-04 10:40:00,735.36
2016-06-04 10:45:00,731.76
2016-06-04 10:50:00,728.13
2016-06-04 10:55:00,724.49
2016-06-04 11:00:00,720.83
2016-06-04 11:05:00,717.16
2016-06-04 11:10:00,713.48
2016-06-04 11:15:00,709.81
2016-06-04 11:20:00,706.16
2016-06-04 11:25:00,702.54
2016-06-04 11:30:00,698.95
2016-06-04 11:35:00,695.39
2016-06-04 11:40:00,691.87
2016-06-04 11:45:00,688.37
2016-06-04 11:50:00,685
2016-06-04 11:55:00,681.67
2016-06-04 12:00:00,678.34
2016-06-04 12:05:00,674.91
2016-06-04 12:10:00,671.47
2016-06-04 12:15:00,668.09
2016-06-04 12:20:00,664.78
2016-06-04 12:25:00,661.62
2016-06-04 12:30:00,658.51
2016-06-04 12:35:00,655.37
2016-06-04 12:40:00,652.2
2016-06-04 12:45:00,649
2016-06-04 12:50:00,645.63
2016-06-04 12:55:00,642.2
2016-06-04 13:00:00,638.74
2016-06-04 13:05:00,635.23
2016-06-04 13:10:00,631.57
2016-06-04 13:15:00,627.8
2016-06-04 13:20:00,623.86
2016-06-04 13:25:00,619.56
2016-06-04 13:30:00,614.82
2016-06-04 13:35:00,609.64
2016-06-04 13:40:00,604.04
2016-06-04 13:45:00,598.07
2016-06-04 13:50:00,591.77
2016-06-04 13:55:00,585.16
2016-06-04 14:00:00,578.29
2016-06-04 14:05:00,571.18
2016-06-04 14:10:00,563.86
2016-06-04 14:15:00,556.45
2016-06-04 14:20:00,548.88
2016-06-04 14:25:00,541.15
2016-06-04 14:30:00,533.29
2016-06-04 14:35:00,525.31
2016-06-04 14:40:00,517.24
2016-06-04 14:45:00,509.1
2016-06-04 14:50:00,500.91
2016-06-04 14:55:00,492.68
2016-06-04 15:00:00,484.44
2016-06-04 15:05:00,476.21
2016-06-04 15:10:00,468
2016-06-04 15:15:00,459.83
2016-06-04 15:20:00,451.7
2016-06-04 15:25:00,443.63
2016-06-04 15:30:00,435.63
2016-06-04 15:35:00,427.7
2016-06-04 15:40:00,419.84
2016-06-04 15:45:00,412.07
2016-06-04 15:50:00,404.37
2016-06-04 15:55:00,396.73
2016-06-04 16:00:00,389.15
2016-06-04 16:05:00,381.62
2016-06-04 16:10:00,374.13
2016-06-04 16:15:00,366.7
2016-06-04 16:20:00,359.31
2016-06-04 16:25:00,351.97
2016-06-04 16:30:00,344.67
2016-06-04 16:35:00,337.44
2016-06-04 16:40:00,330.27
2016-06-04 16:45:00,323.19
2016-06-04 16:50:00,316.21
2016-06-04 16:55:00,309.37
2016-06-04 17:00:00,302.69
2016-06-04 17:05:00,296.17
2016-06-04 17:10:00,289.61
2016-06-04 17:15:00,283.25
2016-06-04 17:20:00,277.2
2016-06-04 17:25:00,271.49
2016-06-04 17:30:00,266.11
2016-06-04 17:35:00,261.06
2016-06-04 17:40:00,256.36
2016-06-04 17:45:00,252.01
2016-06-04 17:50:00,248.05
2016-06-04 17:55:00,244.49
2016-06-04 18:00:00,241.34
2016-06-04 18:05:00,238.64
2016-06-04 18:10:00,236.54
2016-06-04 18:15:00,235.36
2016-06-04 18:20:00,235
2016-06-04 18:25:00,235.33
2016-06-04 18:30:00,236.23
2016-06-04 18:35:00,237.7
2016-06-04 18:40:00,239.68
2016-06-04 18:45:00,242.16
2016-06-04 18:50:00,245.05
2016-06-04 18:55:00,248.3
2016-06-04 19:00:00,251.84
2016-06-04 19:05:00,255.6
2016-06-04 19:10:00,259.58
2016-06-04 19:15:00,263.85
2016-06-04 19:20:00,268.26
2016-06-04 19:25:00,272.78
2016-06-04 19:30:00,277.43
2016-06-04 19:35:00,282.22
2016-06-04 19:40:00,287.1
2016-06-04 19:45:00,292.08
2016-06-04 19:50:00,297.13
2016-06-04 19:55:00,302.24
2016-06-04 20:00:00,307.41
2016-06-04 20:05:00,312.51
2016-06-04 20:10:00,317.66
2016-06-04 20:15:00,322.89
2016-06-04 20:20:00,328.42
2016-06-04 20:25:00,333.82
2016-06-04 20:30:00,339.12
2016-06-04 20:35:00,344.38
2016-06-04 20:40:00,349.59
2016-06-04 20:45:00,354.75
2016-06-04 20:50:00,359.85
2016-06-04 20:55:00,364.9
2016-06-04 21:00:00,369.9
2016-06-04 21:05:00,374.86
2016-06-04 21:10:00,379.77
2016-06-04 21:15:00,384.65
2016-06-04 21:20:00,389.49
2016-06-04 21:25:00,394.44
2016-06-04 21:30:00,399.24
2016-06-04 21:35:00,403.98
2016-06-04 21:40:00,408.71
2016-06-04 21:45:00,413.44
2016-06-04 21:50:00,418.15
2016-06-04 21:55:00,422.86
2016-06-04 22:00:00,427.56
2016-06-04 22:05:00,432.25
2016-06-04 22:10:00,436.94
2016-06-04 22:15:00,441.63
2016-06-04 22:20:00,446.3
2016-06-04 22:25:00,450.97
2016-06-04 22:30:00,455.76
2016-06-04 22:35:00,460.41
2016-06-04 22:40:00,465
2016-06-04 22:45:00,469.59
2016-06-04 22:50:00,474.17
2016-06-04 22:55:00,478.73
2016-06-04 23:00:00,483.28
2016-06-04 23:05:00,487.8
2016-06-04 23:10:00,492.31
2016-06-04 23:15:00,496.82
2016-06-04 23:20:00,501.32
2016-06-04 23:25:00,505.84
2016-06-04 23:30:00,510.37
2016-06-04 23:35:00,515.06
2016-06-04 23:40:00,519.64
2016-06-04 23:45:00,524.21
2016-06-04 23:50:00,528.82
2016-06-04 23:55:00,533.45
2016-06-05 00:00:00,538.12
2016-06-05 00:05:00,542.81
2016-06-05 00:10:00,547.53
2016-06-05 00:15:00,552.26
2016-06-05 00:20:00,557.01
2016-06-05 00:25:00,561.77
2016-06-05 00:30:00,566.39
2016-06-05 00:35:00,571.02
2016-06-05 00:40:00,575.97
2016-06-05 00:45:00,580.81
2016-06-05 00:50:00,585.45
2016-06-05 00:55:00,590.08
2016-06-05 01:00:00,594.74
2016-06-05 01:05:00,599.41
2016-06-05 01:10:00,604.09
2016-06-05 01:15:00,608.77
2016-06-05 01:20:00,613.46
2016-06-05 01:25:00,618.16
2016-06-05 01:30:00,622.86
