date,value
2016-06-07 07:05:00,1341.69
2016-06-07 07:10:00,1341.69
2016-06-07 07:15:00,1261.18
2016-06-07 07:20:00,958.58
2016-06-07 07:25:00,855.38
2016-06-07 07:30:00,789.96
2016-06-07 07:35:00,738.88
2016-06-07 07:40:00,210.3
2016-06-07 07:45:00,94.68
2016-06-07 07:50:00,27.15
2016-06-07 07:55:00,4.35
2016-06-07 09:00:00,80.79
2016-06-07 10:50:00,130.63
2016-06-07 10:55:00,137.81
2016-06-07 11:00:00,140.36
2016-06-07 11:05:00,141.64
2016-06-07 11:10:00,142.79
2016-06-07 11:15:00,143.64
2016-06-07 11:20:00,144.16
2016-06-07 12:20:00,52.48
2016-06-07 12:25:00,107.71
2016-06-07 12:30:00,111.39
2016-06-07 12:35:00,113.53
2016-06-07 12:40:00,115.05
2016-06-07 12:45:00,116.15
2016-06-07 14:30:00,0.43
2016-06-07 14:35:00,40.49
2016-06-07 14:40:00,46.2
2016-06-07 14:45:00,50.11
2016-06-07 14:50:00,53.16
2016-06-07 14:55:00,55.52
2016-06-08 07:05:00,1341.69
2016-06-08 07:10:00,1315.59
2016-06-08 07:15:00,771.25
2016-06-08 07:20:00,633.79
2016-06-08 07:25:00,571.61
2016-06-08 07:30:00,129.88
2016-06-08 07:35:00,98.23
2016-06-08 07:40:00,75.45
2016-06-08 07:45:00,56.36
2016-06-08 10:55:00,91.54
2016-06-08 11:00:00,96.8
2016-06-08 11:05:00,99.66
2016-06-08 11:10:00,101.71
2016-06-08 11:15:00,103.22
2016-06-08 11:20:00,104.3
2016-06-08 11:25:00,105.02
2016-06-08 11:30:00,105.52
2016-06-08 12:35:00,53.12
2016-06-08 12:40:00,61.22
2016-06-08 12:45:00,64.2
2016-06-08 12:50:00,66.3
2016-06-08 12:55:00,67.81
2016-06-08 13:00:00,68.92
2016-06-10 18:05:00,331.08
2016-06-10 18:10:00,351.42
2016-06-10 18:15:00,354.11
2016-06-10 18:20:00,356.57
2016-06-10 18:25:00,358.89
2016-06-10 18:30:00,361.05
2016-06-10 18:35:00,363.07
2016-06-10 18:40:00,364.96
2016-06-10 18:45:00,366.75
2016-06-10 18:50:00,368.45
2016-06-10 18:55:00,370.09
2016-06-10 19:00:00,371.66
2016-06-10 19:05:00,373.17
2016-06-10 19:10:00,374.64
2016-06-10 19:15:00,376.06
2016-06-10 19:20:00,377.44
2016-06-10 19:25:00,378.79
2016-06-10 19:30:00,380.11
2016-06-10 19:35:00,381.4
2016-06-10 19:40:00,382.66
2016-06-10 19:45:00,383.9
2016-06-10 19:50:00,385.12
2016-06-10 19:55:00,386.33
2016-06-10 20:00:00,387.54
2016-06-10 20:05:00,388.73
2016-06-10 20:10:00,389.93
2016-06-10 20:15:00,391.12
2016-06-10 20:20:00,392.31
2016-06-10 20:25:00,393.48
2016-06-10 20:30:00,394.66
2016-06-10 20:35:00,395.82
2016-06-10 20:40:00,396.96
2016-06-10 20:45:00,398.09
2016-06-10 20:50:00,399.2
2016-06-10 20:55:00,400.28
2016-06-10 21:00:00,401.33
2016-06-10 21:05:00,402.36
2016-06-10 21:10:00,403.36
2016-06-10 21:15:00,404.33
2016-06-10 21:20:00,405.3
2016-06-10 21:25:00,406.27
2016-06-10 21:30:00,407.23
2016-06-10 21:35:00,408.19
2016-06-10 21:40:00,409.14
2016-06-10 21:45:00,410.09
2016-06-10 21:50:00,411.02
2016-06-10 21:55:00,411.95
2016-06-10 22:00:00,412.86
2016-06-10 22:05:00,413.76
2016-06-10 22:10:00,414.65
2016-06-10 22:15:00,415.53
2016-06-10 22:20:00,416.42
2016-06-10 22:25:00,417.36
2016-06-10 22:30:00,418.24
2016-06-10 22:35:00,419.12
2016-06-10 22:40:00,419.98
2016-06-10 22:45:00,420.84
2016-06-10 22:50:00,421.69
2016-06-10 22:55:00,422.52
2016-06-10 23:00:00,423.35
2016-06-10 23:10:00,287.25
2016-06-10 23:15:00,413.8
2016-06-10 23:20:00,422.44
2016-06-10 23:25:00,424.28
2016-06-10 23:30:00,425.25
2016-06-10 23:35:00,426.05
2016-06-10 23:40:00,426.81
2016-06-10 23:45:00,427.58
2016-06-10 23:50:00,428.34
2016-06-10 23:55:00,429.12
2016-06-11 00:00:00,429.9
2016-06-11 00:05:00,430.7
2016-06-11 00:15:00,296.73
2016-06-11 00:20:00,421.78
2016-06-11 00:25:00,430.24
2016-06-11 00:30:00,432.11
2016-06-11 00:35:00,433.15
2016-06-11 00:40:00,434.01
2016-06-11 00:45:00,434.84
2016-06-11 00:50:00,435.66
2016-06-11 00:55:00,436.5
2016-06-11 01:00:00,437.33
2016-06-11 01:05:00,438.17
2016-06-11 01:10:00,439.02
2016-06-11 01:20:00,307.38
2016-06-11 01:25:00,430.66
2016-06-11 01:30:00,438.81
2016-06-11 01:35:00,440.64
2016-06-11 01:40:00,441.67
2016-06-11 01:45:00,442.55
2016-06-11 01:50:00,443.4
2016-06-11 01:55:00,444.25
2016-06-11 02:00:00,445.05
2016-06-11 02:05:00,445.89
2016-06-11 02:10:00,446.74
2016-06-11 02:15:00,447.58
2016-06-11 02:25:00,318.35
2016-06-11 02:30:00,439.78
2016-06-11 02:35:00,447.58
2016-06-11 02:40:00,449.35
2016-06-11 02:45:00,450.35
2016-06-11 02:50:00,451.21
2016-06-11 02:55:00,452.04
2016-06-11 03:00:00,452.85
2016-06-11 03:05:00,453.61
2016-06-11 03:10:00,454.42
2016-06-11 03:15:00,455.22
2016-06-11 03:20:00,456.01
2016-06-11 03:30:00,329.11
2016-06-11 03:35:00,448.6
2016-06-11 03:40:00,456.03
2016-06-11 03:45:00,457.7
2016-06-11 03:50:00,458.64
2016-06-11 03:55:00,459.45
2016-06-11 04:00:00,460.22
2016-06-11 04:05:00,460.99
2016-06-11 04:10:00,461.74
2016-06-11 04:15:00,462.49
2016-06-11 04:20:00,463.23
2016-06-11 04:25:00,463.97
2016-06-11 04:35:00,339.21
2016-06-11 04:40:00,456.84
2016-06-11 04:45:00,463.92
2016-06-11 04:50:00,465.49
2016-06-11 04:55:00,466.37
2016-06-11 05:00:00,467.12
2016-06-11 05:05:00,467.84
2016-06-11 05:10:00,468.56
2016-06-11 05:15:00,469.26
2016-06-11 05:20:00,469.96
2016-06-11 05:25:00,470.66
2016-06-11 05:30:00,471.35
2016-06-11 05:40:00,348.54
2016-06-11 05:45:00,464.51
2016-06-11 05:50:00,471.24
2016-06-11 05:55:00,472.69
2016-06-11 06:00:00,473.46
2016-06-11 06:05:00,474.05
2016-06-11 06:10:00,474.53
2016-06-11 06:15:00,474.98
2016-06-11 06:20:00,475.45
2016-06-11 06:25:00,475.92
2016-06-11 06:30:00,476.39
2016-06-11 06:35:00,476.85
2016-06-11 06:40:00,477.31
2016-06-11 06:45:00,477.75
2016-06-11 06:50:00,478.18
2016-06-11 06:55:00,478.6
2016-06-11 07:00:00,479
2016-06-11 07:05:00,479.41
2016-06-11 07:10:00,479.84
2016-06-11 07:15:00,480.21
