date,value
2016-05-31 00:00:00,474
2016-05-31 00:05:00,473.44
2016-05-31 00:10:00,472.89
2016-05-31 00:15:00,472.35
2016-05-31 00:20:00,471.82
2016-05-31 00:25:00,471.29
2016-05-31 00:30:00,470.78
2016-05-31 00:35:00,470.27
2016-05-31 00:40:00,469.77
2016-05-31 00:45:00,469.27
2016-05-31 00:50:00,468.78
2016-05-31 00:55:00,468.3
2016-05-31 01:00:00,467.83
2016-05-31 01:05:00,467.36
2016-05-31 01:10:00,466.89
2016-05-31 01:15:00,466.44
2016-05-31 01:20:00,465.98
2016-05-31 01:25:00,465.54
2016-05-31 01:30:00,465.1
2016-05-31 01:35:00,464.66
2016-05-31 01:40:00,464.23
2016-05-31 01:45:00,463.8
2016-05-31 01:50:00,463.38
2016-05-31 01:55:00,462.96
2016-05-31 02:00:00,462.55
2016-05-31 02:05:00,462.14
2016-05-31 02:10:00,461.74
2016-05-31 02:15:00,461.34
2016-05-31 02:20:00,460.94
2016-05-31 02:25:00,460.55
2016-05-31 02:30:00,460.16
2016-05-31 02:35:00,459.78
2016-05-31 02:40:00,459.39
2016-05-31 02:45:00,459.02
2016-05-31 02:50:00,458.64
2016-05-31 02:55:00,458.27
2016-05-31 03:00:00,457.9
2016-05-31 03:05:00,457.54
2016-05-31 03:10:00,457.17
2016-05-31 03:15:00,456.81
2016-05-31 03:20:00,456.46
2016-05-31 03:25:00,456.11
2016-05-31 03:30:00,455.76
2016-05-31 03:35:00,455.41
2016-05-31 03:40:00,455.06
2016-05-31 03:45:00,454.72
2016-05-31 03:50:00,454.38
2016-05-31 03:55:00,454.05
2016-05-31 04:00:00,453.71
2016-05-31 04:05:00,453.38
2016-05-31 04:10:00,453.05
2016-05-31 04:15:00,452.73
2016-05-31 04:20:00,452.4
2016-05-31 04:25:00,452.08
2016-05-31 04:30:00,451.76
2016-05-31 04:35:00,451.45
2016-05-31 04:40:00,451.13
2016-05-31 04:45:00,450.82
2016-05-31 04:50:00,450.51
2016-05-31 04:55:00,450.2
2016-05-31 05:00:00,449.9
2016-05-31 05:05:00,449.59
2016-05-31 05:10:00,449.36
2016-05-31 05:15:00,449.14
2016-05-31 05:20:00,448.92
2016-05-31 05:25:00,448.7
2016-05-31 05:30:00,448.48
2016-05-31 05:35:00,448.26
2016-05-31 05:40:00,448.03
2016-05-31 05:45:00,447.8
2016-05-31 05:50:00,447.57
2016-05-31 05:55:00,447.33
2016-05-31 06:00:00,447.09
2016-05-31 06:05:00,446.85
2016-05-31 06:10:00,447.27
2016-05-31 06:15:00,447.65
2016-05-31 06:20:00,447.99
2016-05-31 06:25:00,448.28
2016-05-31 06:30:00,448.54
2016-05-31 06:35:00,448.77
2016-05-31 06:40:00,448.96
2016-05-31 06:45:00,449.13
2016-05-31 06:50:00,449.28
2016-05-31 06:55:00,449.4
2016-05-31 07:00:00,449.51
2016-05-31 07:05:00,449.6
2016-05-31 07:10:00,449.4
2016-05-31 07:15:00,449.01
2016-05-31 07:20:00,448.51
2016-05-31 07:25:00,447.97
2016-05-31 07:30:00,447.41
2016-05-31 07:35:00,446.87
2016-05-31 07:40:00,446.37
2016-05-31 07:45:00,450.23
2016-05-31 07:50:00,453.94
2016-05-31 07:55:00,461.54
2016-05-31 08:00:00,472.69
2016-05-31 08:05:00,482.76
2016-05-31 08:10:00,491.87
2016-05-31 08:15:00,504.21
2016-05-31 08:20:00,515.55
2016-05-31 08:25:00,526.01
2016-05-31 08:30:00,535.69
2016-05-31 08:35:00,544.82
2016-05-31 08:40:00,553.37
2016-05-31 08:45:00,561.39
2016-05-31 08:50:00,568.82
2016-05-31 08:55:00,575.8
2016-05-31 09:00:00,582.39
2016-05-31 09:05:00,588.68
2016-05-31 09:10:00,590.72
2016-05-31 09:15:00,593.13
2016-05-31 09:20:00,599.81
2016-05-31 09:25:00,606.15
2016-05-31 09:30:00,612.17
2016-05-31 09:35:00,617.92
2016-05-31 09:40:00,623.39
2016-05-31 09:45:00,628.64
2016-05-31 09:50:00,633.62
2016-05-31 09:55:00,638.36
2016-05-31 10:00:00,642.73
2016-05-31 10:05:00,646.82
2016-05-31 10:10:00,650.7
2016-05-31 10:15:00,650.45
2016-05-31 10:20:00,646.76
2016-05-31 10:25:00,647.83
2016-05-31 10:30:00,649
2016-05-31 10:35:00,650.14
2016-05-31 10:40:00,647.36
2016-05-31 10:45:00,645.55
2016-05-31 10:50:00,644.45
2016-05-31 10:55:00,643.99
2016-05-31 11:00:00,640.08
2016-05-31 11:05:00,637.26
2016-05-31 11:10:00,635.33
2016-05-31 11:15:00,634.13
2016-05-31 11:20:00,633.54
2016-05-31 11:25:00,630.57
2016-05-31 11:30:00,628.17
2016-05-31 11:35:00,629.69
2016-05-31 11:40:00,631.17
2016-05-31 11:45:00,636.54
2016-05-31 11:50:00,640.81
2016-05-31 11:55:00,644.28
2016-05-31 12:00:00,647.13
2016-05-31 12:05:00,649.62
2016-05-31 12:10:00,651.8
2016-05-31 12:15:00,653.55
2016-05-31 12:20:00,655.16
2016-05-31 12:25:00,656.65
2016-05-31 12:30:00,658.05
2016-05-31 12:35:00,659.36
2016-05-31 12:40:00,660.61
2016-05-31 12:45:00,661.79
2016-05-31 12:50:00,662.94
2016-05-31 12:55:00,664.05
2016-05-31 13:00:00,665.11
2016-05-31 13:05:00,666.08
2016-05-31 13:10:00,666.94
2016-05-31 13:15:00,667.67
2016-05-31 13:20:00,668.22
2016-05-31 13:25:00,672.62
2016-05-31 13:30:00,676.1
2016-05-31 13:35:00,678.95
2016-05-31 13:40:00,677.46
2016-05-31 13:45:00,680.33
2016-05-31 13:50:00,682.67
2016-05-31 13:55:00,680.85
2016-05-31 14:00:00,683.5
2016-05-31 14:05:00,685.83
2016-05-31 14:10:00,687.94
2016-05-31 14:15:00,686.09
2016-05-31 14:20:00,685.24
2016-05-31 14:25:00,685.12
2016-05-31 14:30:00,685.53
2016-05-31 14:35:00,686.34
2016-05-31 14:40:00,687.44
2016-05-31 14:45:00,684.87
2016-05-31 14:50:00,683.23
2016-05-31 14:55:00,682.25
2016-05-31 15:00:00,681.75
2016-05-31 15:05:00,681.6
2016-05-31 15:10:00,681.74
2016-05-31 15:15:00,685.98
2016-05-31 15:20:00,689.48
2016-05-31 15:25:00,692.41
2016-05-31 15:30:00,694.89
2016-05-31 15:35:00,697.05
2016-05-31 15:40:00,699.1
2016-05-31 15:45:00,700.97
2016-05-31 15:50:00,702.68
2016-05-31 15:55:00,704.27
2016-05-31 16:00:00,705.55
2016-05-31 16:05:00,706.65
2016-05-31 16:10:00,707.65
2016-05-31 16:15:00,708.57
2016-05-31 16:20:00,709.24
2016-05-31 16:25:00,705.9
2016-05-31 16:30:00,703.32
2016-05-31 16:35:00,705.23
2016-05-31 16:40:00,706.76
2016-05-31 16:45:00,708.02
2016-05-31 16:50:00,709.06
2016-05-31 16:55:00,709.94
2016-05-31 17:00:00,710.7
2016-05-31 17:05:00,711.2
2016-05-31 17:10:00,707.7
2016-05-31 17:15:00,704.75
2016-05-31 17:20:00,701.86
2016-05-31 17:25:00,698.88
2016-05-31 17:30:00,695.62
2016-05-31 17:35:00,692.19
2016-05-31 17:40:00,688.7
2016-05-31 17:45:00,684.72
2016-05-31 17:50:00,680.49
2016-05-31 17:55:00,676.2
2016-05-31 18:00:00,670.52
2016-05-31 18:05:00,665.17
2016-05-31 18:10:00,659.99
2016-05-31 18:15:00,654.92
2016-05-31 18:20:00,649.97
2016-05-31 18:25:00,645.15
2016-05-31 18:30:00,640.44
2016-05-31 18:35:00,635.86
2016-05-31 18:40:00,631.38
2016-05-31 18:45:00,627
2016-05-31 18:50:00,622.72
2016-05-31 18:55:00,618.53
2016-05-31 19:00:00,614.44
2016-05-31 19:05:00,610.42
2016-05-31 19:10:00,606.44
2016-05-31 19:15:00,602.51
2016-05-31 19:20:00,598.63
2016-05-31 19:25:00,594.8
2016-05-31 19:30:00,591.02
2016-05-31 19:35:00,587.3
2016-05-31 19:40:00,583.64
2016-05-31 19:45:00,580.03
2016-05-31 19:50:00,576.48
2016-05-31 19:55:00,572.98
2016-05-31 20:00:00,569.55
2016-05-31 20:05:00,566.18
2016-05-31 20:10:00,562.86
2016-05-31 20:15:00,559.6
2016-05-31 20:20:00,556.4
2016-05-31 20:25:00,553.26
2016-05-31 20:30:00,550.17
2016-05-31 20:35:00,547.15
2016-05-31 20:40:00,544.18
2016-05-31 20:45:00,541.26
2016-05-31 20:50:00,538.4
2016-05-31 20:55:00,535.59
2016-05-31 21:00:00,532.84
2016-05-31 21:05:00,530.14
2016-05-31 21:10:00,527.49
2016-05-31 21:15:00,524.89
2016-05-31 21:20:00,522.35
2016-05-31 21:25:00,519.85
2016-05-31 21:30:00,517.41
2016-05-31 21:35:00,515.01
2016-05-31 21:40:00,512.67
2016-05-31 21:45:00,510.37
2016-05-31 21:50:00,508.11
2016-05-31 21:55:00,505.91
2016-05-31 22:00:00,503.75
2016-05-31 22:05:00,501.63
2016-05-31 22:10:00,498.62
2016-05-31 22:15:00,496.06
2016-05-31 22:20:00,493.89
2016-05-31 22:25:00,492.01
2016-05-31 22:30:00,490.38
2016-05-31 22:35:00,488.95
2016-05-31 22:40:00,487.67
2016-05-31 22:45:00,486.52
2016-05-31 22:50:00,485.47
2016-05-31 22:55:00,484.51
2016-05-31 23:00:00,483.62
2016-05-31 23:05:00,482.78
2016-05-31 23:10:00,481.99
2016-05-31 23:15:00,481.24
2016-05-31 23:20:00,480.52
2016-05-31 23:25:00,479.83
2016-05-31 23:30:00,479.16
2016-05-31 23:35:00,478.51
2016-05-31 23:40:00,477.88
2016-05-31 23:45:00,477.26
2016-05-31 23:50:00,476.66
2016-05-31 23:55:00,476.07
2016-06-01 00:00:00,475.5
2016-06-01 00:05:00,474.93
2016-06-01 00:10:00,474.37
2016-06-01 00:15:00,473.83
2016-06-01 00:20:00,473.29
2016-06-01 00:25:00,472.76
2016-06-01 00:30:00,472.23
2016-06-01 00:35:00,471.72
2016-06-01 00:40:00,471.21
2016-06-01 00:45:00,470.71
2016-06-01 00:50:00,470.21
2016-06-01 00:55:00,469.73
2016-06-01 01:00:00,469.24
2016-06-01 01:05:00,468.77
2016-06-01 01:10:00,468.3
2016-06-01 01:15:00,467.83
2016-06-01 01:20:00,467.38
2016-06-01 01:25:00,466.92
2016-06-01 01:30:00,466.48
2016-06-01 01:35:00,466.03
2016-06-01 01:40:00,465.6
2016-06-01 01:45:00,465.16
2016-06-01 01:50:00,464.74
2016-06-01 01:55:00,464.31
2016-06-01 02:00:00,463.9
2016-06-01 02:05:00,463.48
2016-06-01 02:10:00,463.07
2016-06-01 02:15:00,462.67
2016-06-01 02:20:00,462.27
2016-06-01 02:25:00,461.87
2016-06-01 02:30:00,461.47
2016-06-01 02:35:00,461.08
2016-06-01 02:40:00,460.7
2016-06-01 02:45:00,460.31
2016-06-01 02:50:00,459.93
2016-06-01 02:55:00,459.56
2016-06-01 03:00:00,459.19
2016-06-01 03:05:00,458.82
2016-06-01 03:10:00,458.45
2016-06-01 03:15:00,458.09
2016-06-01 03:20:00,457.73
2016-06-01 03:25:00,457.37
2016-06-01 03:30:00,457.02
2016-06-01 03:35:00,456.67
2016-06-01 03:40:00,456.32
2016-06-01 03:45:00,455.97
2016-06-01 03:50:00,455.63
2016-06-01 03:55:00,455.29
2016-06-01 04:00:00,454.95
2016-06-01 04:05:00,454.62
2016-06-01 04:10:00,454.29
2016-06-01 04:15:00,453.96
2016-06-01 04:20:00,453.63
2016-06-01 04:25:00,453.31
2016-06-01 04:30:00,452.98
2016-06-01 04:35:00,452.66
2016-06-01 04:40:00,452.35
2016-06-01 04:45:00,452.03
2016-06-01 04:50:00,451.72
2016-06-01 04:55:00,451.41
2016-06-01 05:00:00,451.1
2016-06-01 05:05:00,450.79
2016-06-01 05:10:00,450.55
2016-06-01 05:15:00,450.33
2016-06-01 05:20:00,450.1
2016-06-01 05:25:00,449.88
2016-06-01 05:30:00,449.66
2016-06-01 05:35:00,449.43
2016-06-01 05:40:00,449.2
2016-06-01 05:45:00,448.97
2016-06-01 05:50:00,448.73
2016-06-01 05:55:00,448.49
2016-06-01 06:00:00,448.25
2016-06-01 06:05:00,448
2016-06-01 06:10:00,448.43
