date,value
2016-05-31 00:00:00,226.91
2016-05-31 00:05:00,225.57
2016-05-31 00:10:00,217.9
2016-05-31 00:15:00,209.16
2016-05-31 00:20:00,201.72
2016-05-31 00:25:00,195.38
2016-05-31 00:30:00,195.53
2016-05-31 00:35:00,205.08
2016-05-31 00:40:00,199.03
2016-05-31 00:45:00,193.38
2016-05-31 00:50:00,188.47
2016-05-31 00:55:00,184.19
2016-05-31 01:00:00,180.48
2016-05-31 01:05:00,177.24
2016-05-31 01:10:00,174.42
2016-05-31 01:15:00,171.94
2016-05-31 01:20:00,169.76
2016-05-31 01:25:00,167.84
2016-05-31 01:30:00,166.13
2016-05-31 01:35:00,166.31
2016-05-31 01:40:00,179.64
2016-05-31 01:45:00,176.76
2016-05-31 01:50:00,173.78
2016-05-31 01:55:00,171.1
2016-05-31 02:00:00,168.72
2016-05-31 02:05:00,166.6
2016-05-31 02:10:00,164.71
2016-05-31 02:15:00,163.02
2016-05-31 02:20:00,161.49
2016-05-31 02:25:00,160.12
2016-05-31 02:30:00,158.86
2016-05-31 02:35:00,157.73
2016-05-31 02:40:00,157.91
2016-05-31 02:45:00,171.01
2016-05-31 02:50:00,168.59
2016-05-31 02:55:00,166.03
2016-05-31 03:00:00,163.72
2016-05-31 03:05:00,161.64
2016-05-31 03:10:00,159.78
2016-05-31 03:15:00,158.11
2016-05-31 03:20:00,156.6
2016-05-31 03:25:00,155.24
2016-05-31 03:30:00,154
2016-05-31 03:35:00,152.87
2016-05-31 03:40:00,151.84
2016-05-31 03:45:00,152.02
2016-05-31 03:50:00,164.57
2016-05-31 03:55:00,162.29
2016-05-31 04:00:00,159.87
2016-05-31 04:05:00,157.68
2016-05-31 04:10:00,155.71
2016-05-31 04:15:00,153.94
2016-05-31 04:20:00,152.34
2016-05-31 04:25:00,150.9
2016-05-31 04:30:00,149.59
2016-05-31 04:35:00,148.4
2016-05-31 04:40:00,147.31
2016-05-31 04:45:00,146.31
2016-05-31 04:50:00,146.49
2016-05-31 04:55:00,158.47
2016-05-31 05:00:00,156.27
2016-05-31 05:05:00,153.95
2016-05-31 05:10:00,225.99
2016-05-31 05:15:00,237.35
2016-05-31 05:20:00,244.01
2016-05-31 05:25:00,248.96
2016-05-31 05:30:00,252.66
2016-05-31 05:35:00,255.38
2016-05-31 05:40:00,257.31
2016-05-31 05:45:00,258.61
2016-05-31 05:50:00,259.39
2016-05-31 05:55:00,259.49
2016-05-31 06:00:00,287.69
2016-05-31 06:05:00,284.69
2016-05-31 06:10:00,337.25
2016-05-31 06:15:00,374.25
2016-05-31 06:20:00,407.49
2016-05-31 06:25:00,437.97
2016-05-31 06:30:00,466.03
2016-05-31 06:35:00,491.93
2016-05-31 06:40:00,515.83
2016-05-31 06:45:00,537.93
2016-05-31 06:50:00,558.38
2016-05-31 06:55:00,577.31
2016-05-31 07:00:00,594.83
2016-05-31 07:05:00,611.07
2016-05-31 07:10:00,624.13
2016-05-31 07:15:00,633.55
2016-05-31 07:20:00,640.8
2016-05-31 07:25:00,646.25
2016-05-31 07:30:00,653.08
2016-05-31 07:35:00,659.23
2016-05-31 07:40:00,664.66
2016-05-31 07:45:00,669.74
2016-05-31 07:50:00,673.49
2016-05-31 07:55:00,676.73
2016-05-31 08:00:00,680.04
2016-05-31 08:05:00,683.6
2016-05-31 08:10:00,687.61
2016-05-31 08:15:00,695.95
2016-05-31 08:20:00,704.59
2016-05-31 08:25:00,713.49
2016-05-31 08:30:00,722.6
2016-05-31 08:35:00,731.87
2016-05-31 08:40:00,741.23
2016-05-31 08:45:00,750.62
2016-05-31 08:50:00,760.02
2016-05-31 08:55:00,771.37
2016-05-31 09:00:00,786.45
2016-05-31 09:05:00,798.08
2016-05-31 09:10:00,804.86
2016-05-31 09:15:00,811.88
2016-05-31 09:20:00,819.03
2016-05-31 09:25:00,826.12
2016-05-31 09:30:00,833
2016-05-31 09:35:00,839.94
2016-05-31 09:40:00,846.91
2016-05-31 09:45:00,853.72
2016-05-31 09:50:00,860.5
2016-05-31 09:55:00,867.27
2016-05-31 10:00:00,876.11
2016-05-31 10:05:00,884.2
2016-05-31 10:10:00,889.26
2016-05-31 10:15:00,897.76
2016-05-31 10:20:00,907.16
2016-05-31 10:25:00,913.36
2016-05-31 10:30:00,919.13
2016-05-31 10:35:00,924.76
2016-05-31 10:40:00,925.54
2016-05-31 10:45:00,928.83
2016-05-31 10:50:00,929.02
2016-05-31 10:55:00,930.73
2016-05-31 11:00:00,933.56
2016-05-31 11:05:00,937.2
2016-05-31 11:10:00,941.44
2016-05-31 11:15:00,946.11
2016-05-31 11:20:00,951.05
2016-05-31 11:25:00,956.52
2016-05-31 11:30:00,962.23
2016-05-31 11:35:00,966.8
2016-05-31 11:40:00,970.3
2016-05-31 11:45:00,974.81
2016-05-31 11:50:00,975.49
2016-05-31 11:55:00,976.76
2016-05-31 12:00:00,990.98
2016-05-31 12:05:00,995.13
2016-05-31 12:10:00,1002.84
2016-05-31 12:15:00,1002.77
2016-05-31 12:20:00,1003.9
2016-05-31 12:25:00,1004.89
2016-05-31 12:30:00,996.15
2016-05-31 12:35:00,987.35
2016-05-31 12:40:00,978.57
2016-05-31 12:45:00,970.36
2016-05-31 12:50:00,963.05
2016-05-31 12:55:00,956.98
2016-05-31 13:00:00,951.06
2016-05-31 13:05:00,947.62
2016-05-31 13:10:00,948.96
2016-05-31 13:15:00,944.33
2016-05-31 13:20:00,941
2016-05-31 13:25:00,938.95
2016-05-31 13:30:00,938.04
2016-05-31 13:35:00,940.26
2016-05-31 13:40:00,941.06
2016-05-31 13:45:00,942.69
2016-05-31 13:50:00,945
2016-05-31 13:55:00,947.86
2016-05-31 14:00:00,951.18
2016-05-31 14:05:00,956.86
2016-05-31 14:10:00,960.58
2016-05-31 14:15:00,966.76
2016-05-31 14:20:00,969.02
2016-05-31 14:25:00,972.27
2016-05-31 14:30:00,976.21
2016-05-31 14:35:00,980.66
2016-05-31 14:40:00,985.48
2016-05-31 14:45:00,990.55
2016-05-31 14:50:00,995.75
2016-05-31 14:55:00,1001.02
2016-05-31 15:00:00,1006.44
2016-05-31 15:05:00,1012.01
2016-05-31 15:10:00,1015.46
2016-05-31 15:15:00,1017.6
2016-05-31 15:20:00,1022.34
2016-05-31 15:25:00,1024.88
2016-05-31 15:30:00,1025.68
2016-05-31 15:35:00,1029.17
2016-05-31 15:40:00,1034.78
2016-05-31 15:45:00,1038.01
2016-05-31 15:50:00,1043.32
2016-05-31 15:55:00,1048.26
2016-05-31 16:00:00,1051.04
2016-05-31 16:05:00,1053.78
2016-05-31 16:10:00,1056.74
2016-05-31 16:15:00,1059.77
2016-05-31 16:20:00,1062.9
2016-05-31 16:25:00,1068.34
2016-05-31 16:30:00,1071.66
2016-05-31 16:35:00,1075.37
2016-05-31 16:40:00,1079.44
2016-05-31 16:45:00,1083.63
2016-05-31 16:50:00,1088.13
2016-05-31 16:55:00,1094.82
2016-05-31 17:00:00,1101.1
2016-05-31 17:05:00,1110.97
2016-05-31 17:10:00,1123.57
2016-05-31 17:15:00,1127.2
2016-05-31 17:20:00,1129.01
2016-05-31 17:25:00,1126.69
2016-05-31 17:30:00,1124.31
2016-05-31 17:35:00,1117.12
2016-05-31 17:40:00,1107.31
2016-05-31 17:45:00,1100.47
2016-05-31 17:50:00,1093.44
2016-05-31 17:55:00,1085.01
2016-05-31 18:00:00,1076.63
2016-05-31 18:05:00,1067.59
2016-05-31 18:10:00,1060.6
2016-05-31 18:15:00,1050.99
2016-05-31 18:20:00,1040.06
2016-05-31 18:25:00,1032.63
2016-05-31 18:30:00,1024.46
2016-05-31 18:35:00,1016.52
2016-05-31 18:40:00,1010.28
2016-05-31 18:45:00,1000.68
2016-05-31 18:50:00,991.76
2016-05-31 18:55:00,983.41
2016-05-31 19:00:00,975.56
2016-05-31 19:05:00,968.14
2016-05-31 19:10:00,961.12
2016-05-31 19:15:00,954.44
2016-05-31 19:20:00,948.08
2016-05-31 19:25:00,942.44
2016-05-31 19:30:00,937.05
2016-05-31 19:35:00,933.81
2016-05-31 19:40:00,929.08
2016-05-31 19:45:00,923.13
2016-05-31 19:50:00,917.39
2016-05-31 19:55:00,911.83
2016-05-31 20:00:00,906
2016-05-31 20:05:00,900.35
2016-05-31 20:10:00,894.59
2016-05-31 20:15:00,888.33
2016-05-31 20:20:00,882.16
2016-05-31 20:25:00,876.09
2016-05-31 20:30:00,868.64
2016-05-31 20:35:00,861.48
2016-05-31 20:40:00,854.38
2016-05-31 20:45:00,852.45
2016-05-31 20:50:00,847.89
2016-05-31 20:55:00,842.06
2016-05-31 21:00:00,836.13
2016-05-31 21:05:00,833.8
2016-05-31 21:10:00,828.06
2016-05-31 21:15:00,816.19
2016-05-31 21:20:00,805.39
2016-05-31 21:25:00,795.62
2016-05-31 21:30:00,786.81
2016-05-31 21:35:00,777.64
2016-05-31 21:40:00,769.56
2016-05-31 21:45:00,762.14
2016-05-31 21:50:00,755.29
2016-05-31 21:55:00,748.94
2016-05-31 22:00:00,743.01
2016-05-31 22:05:00,737.43
2016-05-31 22:10:00,739.43
2016-05-31 22:15:00,741.42
2016-05-31 22:20:00,743.42
2016-05-31 22:25:00,663.61
2016-05-31 22:30:00,594.46
2016-05-31 22:35:00,534.68
2016-05-31 22:40:00,483.01
2016-05-31 22:45:00,438.35
2016-05-31 22:50:00,399.76
2016-05-31 22:55:00,366.42
2016-05-31 23:00:00,337.58
2016-05-31 23:05:00,312.64
2016-05-31 23:10:00,290.93
2016-05-31 23:15:00,274.24
2016-05-31 23:20:00,257.84
2016-05-31 23:25:00,260.19
2016-05-31 23:30:00,259.12
2016-05-31 23:35:00,246.78
2016-05-31 23:40:00,236.13
2016-05-31 23:45:00,227.26
2016-05-31 23:50:00,219.95
2016-05-31 23:55:00,213.94
2016-06-01 00:00:00,212.08
2016-06-01 00:05:00,210.78
2016-06-01 00:10:00,203.27
2016-06-01 00:15:00,194.66
2016-06-01 00:20:00,187.38
2016-06-01 00:25:00,181.2
2016-06-01 00:30:00,181.36
2016-06-01 00:35:00,189.43
2016-06-01 00:40:00,183.74
2016-06-01 00:45:00,178.48
2016-06-01 00:50:00,173.93
2016-06-01 00:55:00,169.99
2016-06-01 01:00:00,166.58
2016-06-01 01:05:00,163.63
2016-06-01 01:10:00,161.06
2016-06-01 01:15:00,158.82
2016-06-01 01:20:00,156.87
2016-06-01 01:25:00,155.14
2016-06-01 01:30:00,153.62
2016-06-01 01:35:00,153.81
2016-06-01 01:40:00,165.84
2016-06-01 01:45:00,163.28
2016-06-01 01:50:00,160.66
2016-06-01 01:55:00,158.3
2016-06-01 02:00:00,156.21
2016-06-01 02:05:00,154.36
2016-06-01 02:10:00,152.71
2016-06-01 02:15:00,151.23
2016-06-01 02:20:00,149.92
2016-06-01 02:25:00,148.74
2016-06-01 02:30:00,147.68
2016-06-01 02:35:00,146.72
2016-06-01 02:40:00,146.91
2016-06-01 02:45:00,159.05
2016-06-01 02:50:00,156.93
2016-06-01 02:55:00,154.7
2016-06-01 03:00:00,152.7
2016-06-01 03:05:00,150.91
2016-06-01 03:10:00,149.32
2016-06-01 03:15:00,147.9
2016-06-01 03:20:00,146.64
2016-06-01 03:25:00,145.51
2016-06-01 03:30:00,144.5
2016-06-01 03:35:00,143.59
2016-06-01 03:40:00,142.77
2016-06-01 03:45:00,142.96
2016-06-01 03:50:00,154.91
2016-06-01 03:55:00,152.94
2016-06-01 04:00:00,150.87
2016-06-01 04:05:00,149.01
2016-06-01 04:10:00,147.34
2016-06-01 04:15:00,145.86
2016-06-01 04:20:00,144.55
2016-06-01 04:25:00,143.38
2016-06-01 04:30:00,142.34
2016-06-01 04:35:00,141.41
2016-06-01 04:40:00,140.58
2016-06-01 04:45:00,139.82
2016-06-01 04:50:00,140.02
2016-06-01 04:55:00,151.75
2016-06-01 05:00:00,149.87
2016-06-01 05:05:00,147.88
2016-06-01 05:10:00,227.48
2016-06-01 05:15:00,241.3
2016-06-01 05:20:00,249.96
2016-06-01 05:25:00,256.6
2016-06-01 05:30:00,261.71
2016-06-01 05:35:00,265.62
2016-06-01 05:40:00,268.56
2016-06-01 05:45:00,270.71
2016-06-01 05:50:00,272.24
2016-06-01 05:55:00,272.33
2016-06-01 06:00:00,302.64
2016-06-01 06:05:00,299.78
2016-06-01 06:10:00,354.98
2016-06-01 06:15:00,393.27
2016-06-01 06:20:00,427.36
2016-06-01 06:25:00,458.38
2016-06-01 06:30:00,486.74
2016-06-01 06:35:00,512.76
2016-06-01 06:40:00,536.7
2016-06-01 06:45:00,558.75
2016-06-01 06:50:00,579.1
2016-06-01 06:55:00,597.9
2016-06-01 07:00:00,615.29
2016-06-01 07:05:00,631.38
2016-06-01 07:10:00,643.01
2016-06-01 07:15:00,650.86
2016-06-01 07:20:00,656.66
2016-06-01 07:25:00,660.82
2016-06-01 07:30:00,664.31
2016-06-01 07:35:00,670.91
2016-06-01 07:40:00,675.63
2016-06-01 07:45:00,680.12
2016-06-01 07:50:00,683.38
2016-06-01 07:55:00,686.28
2016-06-01 08:00:00,689.31
2016-06-01 08:05:00,692.64
2016-06-01 08:10:00,696.44
2016-06-01 08:15:00,704.54
2016-06-01 08:20:00,712.95
2016-06-01 08:25:00,721.61
2016-06-01 08:30:00,730.46
2016-06-01 08:35:00,739.42
2016-06-01 08:40:00,748.44
2016-06-01 08:45:00,757.46
2016-06-01 08:50:00,766.45
2016-06-01 08:55:00,775.29
2016-06-01 09:00:00,783.99
2016-06-01 09:05:00,798.71
