date,value
2016-06-03 19:50:00,6.69
2016-06-03 19:55:00,26.59
2016-06-03 20:00:00,40.43
2016-06-03 20:05:00,52.95
2016-06-03 20:10:00,65.12
2016-06-03 20:15:00,76.74
2016-06-03 20:20:00,88.11
2016-06-03 20:25:00,99.07
2016-06-03 20:30:00,109.73
2016-06-03 20:35:00,120.18
2016-06-03 20:40:00,130.57
2016-06-03 20:45:00,140.64
2016-06-03 20:50:00,150.52
2016-06-03 20:55:00,160.4
2016-06-03 21:00:00,170.01
2016-06-03 21:05:00,179.61
2016-06-03 21:10:00,189.11
2016-06-03 21:15:00,198.8
2016-06-03 21:20:00,208.54
2016-06-03 21:25:00,218.02
2016-06-03 21:30:00,227.53
2016-06-03 21:35:00,236.82
2016-06-03 21:40:00,245.98
2016-06-03 21:45:00,255.06
2016-06-03 21:50:00,264.07
2016-06-03 21:55:00,273
2016-06-03 22:00:00,281.86
2016-06-03 22:05:00,290.82
2016-06-03 22:10:00,300.25
2016-06-03 22:15:00,310.54
2016-06-03 22:20:00,321.54
2016-06-03 22:25:00,333.06
2016-06-03 22:30:00,344.79
2016-06-03 22:35:00,356.52
2016-06-03 22:40:00,368.14
2016-06-03 22:45:00,379.59
2016-06-03 22:50:00,390.85
2016-06-03 22:55:00,401.92
2016-06-03 23:00:00,412.83
2016-06-03 23:05:00,423.58
2016-06-03 23:10:00,434.19
2016-06-03 23:15:00,444.62
2016-06-03 23:20:00,454.91
2016-06-03 23:25:00,465.17
2016-06-03 23:30:00,475.22
2016-06-03 23:35:00,485.13
2016-06-03 23:40:00,494.86
2016-06-03 23:45:00,504.47
2016-06-03 23:50:00,513.98
2016-06-03 23:55:00,523.39
2016-06-04 00:00:00,532.7
2016-06-04 00:05:00,541.94
2016-06-04 00:10:00,551.09
2016-06-04 00:15:00,560.15
2016-06-04 00:20:00,568.97
2016-06-04 00:25:00,577.7
2016-06-04 00:30:00,586.62
2016-06-04 00:35:00,595.22
2016-06-04 00:40:00,603.69
2016-06-04 00:45:00,612.12
2016-06-04 00:50:00,620.49
2016-06-04 00:55:00,628.81
2016-06-04 01:00:00,637.08
2016-06-04 01:05:00,645.3
2016-06-04 01:10:00,653.23
2016-06-04 01:15:00,661.11
2016-06-04 01:20:00,669
2016-06-04 01:25:00,676.86
2016-06-04 01:30:00,684.7
2016-06-04 01:35:00,692.95
2016-06-04 01:40:00,700.72
2016-06-04 01:45:00,708.57
2016-06-04 01:50:00,716.42
2016-06-04 01:55:00,723.98
2016-06-04 02:00:00,731.47
